video_id,video_title,comment
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],6개월 후 1억넘는 돈준다는게 욕심이지
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"멀 믿고. 남한테  4억을 투자를 한거야?
너무 세상물정이 몰라서..."
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"한국은  사기쳐서 대박나는  놈과  사기당해서쪽박나서알거지가  되는  2부류 가  있다
대"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],변호사 만나야지
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],구라아니냐? 세상에 저리 허술하게 돈을 건내는 사람이 있다고??
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"사업은 허세다
개뿔도. 모르는 것들이 사업은.."
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"근데
방송에 
왜나온거임?
ㅇㅓ떻게 해주길 바라나?
방법없는데"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],주위에 돈벌어 준다고 한 사람들 보면 사기꾼이고 그사기꾼 조차 또 사기 당함
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],투자의 책임은 본인
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],이래서 가장이 멍청하면 안된다ᆢ자식도 마찬가지 ᆢ아들도 안타깝지만 멍청하다ᆢ빨리 고소해라 다른데서 사기못치게  ᆢ그리고 그런 아버지는 손절해야ᆢ 죽든지 말든지ᆢ그런인간치고 죽을용기도 없다ᆢ그냥 돈 포기하고 다시 시작해라
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아니 우리나라에 필라테스강사가 10억2천명이냐
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],저 딸도 세상을 너무 모르는구만. 어쨌든 이번에 출연자 가족은 세상 공부 제대로 하겠군. 안타깝지만 여성 출연자 분도  너무 모른다.
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],4억이면 지방 구축국평한채값인데
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"연애때 폭력쓰면 빨리손절해라
하긴 옛날분들은 맞는걸 사랑이라 생각하는분들도있더라😢😢
약한사람 한데 폭력쓰는건 개쓰레기다"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"난 주식마이너스1억5천인데
이게 나은듯
배당받고 언젠간 오르는데
저 4억은 내가볼때 절대못받는다"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],쉽게 벌려다 망한거지 뭐 답이 있나
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],삼촌이라는 사기꾼도 죄인이지만 아버지란 분이 ㅠ
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"그돈을,,,
도지코인에 넣었더라면,,,
잘해결되시길,,,"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],어느세상에 연환산수익률로 90%되는게있음  서로할려하지
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],저런 아버지들 많았지 저때 나이대분들 공감간다
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아빠도 공범이네
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"남한테 돈있는거 티내지말기
부모든 누구든 믿지말기
아주 중요합니다 사회에서 돈은 본인 목숨줄이에요.
고물상으로 힘들게 사회도 다 아시는분이..
잊고 털어내고 그사람 감방 집어넣어야합니다.
아버지랑도 연 끊으세요 부모님이란 사람이 자녀가 힘들게 돈벌면 그돈은 투기하지말라고 가르쳐야지"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],지인이 설계한 폰지사기에 당했구먼~ 이래서 뭣모르고 순진하면 당하는거야ㅡㅡ^ㅉㅉ
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],4억 모은 사람이 5억을 못모은다? 웃고갑니다...
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"인생에 한번씩 저런거 당함
그냥 빨리 잊어야함  다시는 그런 실수하지않 도록하고 열심히 사는수밖에없음  인연끊고~내돈은 내가지켜야함  가족 친척 절대 돈관계하면안됨"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아이고 얼마나 힘드실까 세상에 쉽게 돈 버는 일은 없는거 같은데요
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],4억이 6개월뒤 5억8천?  전형적인 사기꾼
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아...이건아니다 본인 욕심으로 돌아온 결과...이시간에 그냥 신고해라
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],참 어리석은 사람 세상에 꽁자는 없다.6개월에1억8천을 벌수 있으면 지혼자 먹지 뭐하러 남을 줘!
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"아버지친구분이 사기꾼인거죠
동생도 멍청한거고
결론은 아버지가 젤 문제
연끊어야함"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],얼마주면 얼마주겠다 이런거 절대 믿지도말고..속지도말아요..
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"아오. 저런 허무맹랑한 얘기를 믿다니...
저런 구라를 믿은것도 놀랍다"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],사기당한 돈 받았다는 소리 못들었습니다.남의 주머니에 들어가면 나오기 힘들어요.법도 사기꾼 편.  기억하시오.
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],양현석 부릅니다 아무도 안믿어 😂😂😂
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],폰지 사기지 그걸 믿는게 참
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],저런말하는 사람치고 거의사기임
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"항상 당하는 사람들 보면
욕심이 문제"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"그냥 부모자격 없고 자식자격 없는 사람이랑 같이 사느니 서로 연 끊는게 낫다. 아버지랍시고 해준것도 없고 짐만 되는 양반인데 뭐하러 왕래하면서 지내냐?
그냥 연락처 다 지우고 번호바꾸고 알아서 잠적해라. 성인이라 실종신고 같은것도 못하고 못찾아. 미성년자 아니면 그냥 연끊는게 최선이다.
저런 망나니 놈들 늙고 병들면 자식들한테 수발 들라고 하고 평생 짐덩어리 된다. 그냥 나가서 굶어뒤지든지 말든지 신경쓰지마라.
딸도 저런 인간이 뭐 이쁘다고 연락하면서 살고있냐?"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"아비라는자가 경계선지적장애 같은데
자식이 뭘 믿고 돈을 허락햇냐"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],나 같음 가서 죽였다....
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"제 생각엔  이런경우  봤습니다
아마  아버지가  저 삼촌이라는 작자랑 
짜고 치는 고스톱 일수 있어요
상처 생기겠지만 ㅡ  아버지에게 돈이 흘러들어갈 확률  많습니다
그 빌려줄 당시 ㅡ 아버지 돈 씀씀이 봐보세요~"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"4억이 내돈이 아니였네
 에휴  동생이 🤦 어리석었네 이자가 1억8천이면  내가하지 누굴태워주냐 ㅉㅉㅉ"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],어렸을때 도움안된 부모들은 자식 커서는 더 도움안되더라 대부분.
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"세사람 모두 아는것은 별로없는  없는상항
물어보는사람이 아는건 카더라 듣는사람도 카더라듣고 오리무중답변 ㅋ ㅋ"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],뭐지 이사연진짜인가.....남말하듯이 말하는데...사기는 사형이답이다어찌 집안엔 꼭 말아먹는 놈이있다는게 진리다
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"내가 모은 돈이 있다는 것을(얼마가 됐든) 아무에게도 말하면 안됨
자본주의 사회에선 
내가 직접 투자처 고르고 
내가 책임져야함"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],심형탁 부모 생각나네
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],나도 사람때매힘들다 돈을안준다 ㅠㅠ 1500만원ㅠ
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],그래서 어쩌라고 ㅡㅡ 그냥 ㅄ이라 사기 당해놓고 이런 방송나와서 하소연하냐 ㅉㅉ 어쩌라는거냐
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],십만원이상은 가족끼리도 계약서쓰던지해야겠다
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],투자는 전적으로 본인들 책임임
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아버지공범 아닌가
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],흠 ...왜 나는 소설같이 들리지 .. 아니 상황을 본인이 누구보다 더 잘 알텐데... 상황도 디테일하게 모르는 누나가 나와서 저러고 말한다는게 .. 쫌...
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],거짓말한것같은데 기만한행동으로보이네요 사기죄로 고발가능할것같습니다.
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아버지란  인간이  지가 탕진하고  말돌리는 걸수도  아니면  진짜  공범격으로  같이 사기친걸수도 있다
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],멍청한가족  늘 그리살다 가시라
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],6개월에 50%수익이 나는 투자처는 세상에 존재하지 않아요...사기꾼도 문제지만 솔깃한 남동생도 반성해야 함...돈은 불리는것보다 지키는게 최선
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"얼굴도 괜찮고 성향도 좋아보이구만
저랑 같네요
띠동갑 여자친구랑 결혼까지 꿈꿨는데 저희 부모때문에 결혼 못하겠드라구요
어휴"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아버지가 아들 돈을 빼돌린것 같음
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"출연자분 마츠다 세이코 닮으셨네요
화이팅"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],오! 바보 가족 등장이오!돈받기는 틀려먹은 듯!
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],은행도 못믿는다 망하면 1억밖에 안준다 몇억을 넣으나도 망하면 1억이다 인간을 믿는다고? 믿어면 안된다
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],설마 아빠도 의심
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],사기꾼들 나오는편은 댓글닫아놓고…열어놔요~발달장애키우는 워킹맘 사기꾼 그사람꺼 댓글열어놔요
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],애비가 정상이 아니네
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],무당이나 법사같은 사람들일듯.
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],사기꾼특징 기다려라 입니다
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],"슬프다 그냥 얼굴은 웃고 있는데 슬픈 마음 인듯 힘내세요
얼굴이 걱정 근심이 가득한데
행곡하게 사셨으면 좋겠습니다"
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아니 의논할사람한테 의논을 해야지
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],내 손을 떠난 돈은 내 돈이 아닙니다
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아버지가 사기꾼.  아들한태. 사기처서.  놀음했네
SvJ0erv8Qzs,고물상하며 힘들게 번 4억을 투자한 남동생... 한푼도 돌려받지 못한 전말은? [무엇이든 물어보살 299화],아버지와 삼촌을 같이 고소해도 친족상도례라는 법률때문에 아버지는 처벌면하고 삼촌만 처벌받음..고소해서 꼭 돈받으세요
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"그렇게 연봉이 하루에 벌리는건데 
왜 사람들이 다들 매일 출근할까요?
나보다 멍청해서가 아니라. 
리스크가 있기 때문입니다."
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],진짜 힘들면 저기도 안나옴 그리고 말하는거보니까 백방 돈어느정도 모이면 다시 주식할거 같음
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],나이 오십에 저렇게 맹하실 수 있나? 저 정도로 맹하면 투자나  사업은 지양하고 공장에를 다니더라도 남이 주는 월급을 받아야..
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],머리 스타일 멋있네요
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],이분 다른방송에서본듯 10억인가
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],진짜 그 나이먹고 철딱서니가 하나도 없네.
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],삼성 하닉에 넣고 가만 뒀어도 몇억은 벌었겠네
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],저분 주식 안하는 순간부터 엄청 올랐네..
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],지금 들어가셨을듯..........
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],저 때 삼전샀으면 지금 대박~ㅋ
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],부모님 뭔죄노
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],미용사 자격증과 경력이 있어도 저 나이에 미용사로 취업 못 하는데. 결국은 그 기술로 밥 먹고 살려면 1인 가게를 창업해야 하는 건데..그러니 이발소 연다고 돈이 이래저래 돈 들바에는 하고 싶은 애견 미용한다고 하신 듯.
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],철이없다 진짜.
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],저런자식 낳을까봐 무서워 애를 낳겠냐???
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"그냥 어리석은 사람이네.
주식 아니라 보이스피싱이나 사기라도 당했을 사람
전화위복 되서 앞으로는 잘 살길 바랍니다."
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],에효
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],간땡이도 크다😊
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],ㅋㅋㅋㅋㅋㅋ 와중에 부끄럽다고 감추고 앉았네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],다시 하시겟는데;;
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],한방을 노려도 되는데 최소한 주식 공부는 하고 투자하자
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"결국 진짜 찐매도를처서 자기통장에 꽂아야 지돈이지 그냥 올라가고만 있고 매도를 못치면 그건 자기돈이아님 ㅋㅋㅋ착각하는게 수익률이랑 수익이랑은 전혀다른차원 얘기임 
근데 매도를쳐도 저사람처럼 다시 다른데에 박게되어있음 ㅋㅋㅋ"
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],2개월간 1억2천 벌었는데 요즘같은 장에 주식했으면 ㅋㅋ
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"빚내지말라 마약이니 다 개소리
빚내서 많이 벌었고. 적당히 해서 정신적으로도 멀쩡함

개미닌 모아가기 모드나 공포에 사고 환호에 팔아도 중간은감..

점마는 50에 빚도 많고..도태된거 다끝난거"
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"이형님 
미용으로 돈 벌어서
나중에 한번 더
주식하실 듯 한데..."
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],이 분 지금은 때부자 되겠네...
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"??? : 아, 나가 2천으로 2억 번 놈이랑깨~

주식?이 아닌 도박으로 도파민 중독된 상태.
착실히 이발소라도 ""취업""하자."
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],멍청한거냐   아버지집을 건드냐 돌아가시기전까지   니집 아니다
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],웃음이 나오네
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"초신자의 행운이네요~~~~ㅠㅠ
빚투는 절대 안 됩니다."
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],2천으로 2억은 어케 벌었지.. 신기하네요 ㅎㅎ 눈 뒤집힐만하네요. 2천으로 몇십만원 잘해야 몇백벌겠던데..
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],3번을 말아먹은 이유가 딱봐도 한방을 노리는 투기를 하기 때문이다..
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],인생 저렇게 살지 말아야지
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],나도 처음에 -50% 먹고 본격적으로 공부했다. 4년동안..  지금은 지키는 투자 하는 중.
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"투자, 도박 차이를 모르면 주식하면 안됨."
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],코스피5천돌파 지금하고있겠지ㅋ
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],재테크라는게 빚내면서까지 하는게 재테크가 맞나싶다...
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],자신있게 2천으로 2억 벌었다고 했을때 무표정해서 쪼그라드는게 웃기너....  쟤네들 입장에서 2억 버는건 일도 아니니...
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],이분지금 손.발가락 없답니다
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],동물이 먼죄 강아지들이ᆢ 재미로 돈벌려고 하는거겟지
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],주식은 다 잃어도 인생에 지장 없을 정도의 여윳돈으로 하는게 답
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"에혀...주식 초보가 절대 하지 말아야 하는건 다 하고 있으시네...그러니까 저리 나락 가는거지...

1. 지인 말 믿고 빛투
2. 분할매수가 아닌 올인
3. 고점에 매수
4. 종목 스터디 없이 들어감(장기간 성장성, 성장 스토리 등 아무것도 모름)

저건 주식이 아니라 그냥 도박이랑 다를게 없네요."
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],주식으로 돈맛 본 자 제어안되면 도로 뱉게 되있음
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],20-30대 여자 애견주들 한테 찝쩍대고 싶어서 그런거 같은데 ㅋ
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],미국 지수 투자를해 장기로 단타로 많이 벌려고 하니 그러지
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],https://youtube.com/shorts/iHE4fh4XBG8?si=git8aky2iWgTn1e1
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],"나이 50
빚이 5천이상
ㅋㅋ5천 더대출 받아 주식할꺼임 ㅋㅋ
왜냐? 2억을 벌어봤기때문에 ㅋㅋㅋ
끝은 한강...ㅋ"
TGiXrCFWNFU,주식으로 돈의 맛을 본 고민남이 모든 걸 잃은 이유는? [무엇이든 물어보살 291화],참 철 없다
